customer_id,total_spent,customer_segment
8795780000000.0,55211.020000000004,High-value
8797280000000.0,80120.06,High-value
8797330000000.0,86697.03,High-value
8797580000000.0,71405.02,High-value
8797730000000.0,79098.05,High-value
8798020000000.0,100025.04000000001,High-value
8798160000000.0,77956.05,High-value
8798900000000.0,67649.06,High-value
8799000000000.0,177677.09,High-value
8799690000000.0,68872.05,High-value
8800320000000.0,68996.0,High-value
8800410000000.0,135384.05,High-value
8800820000000.0,86811.07,High-value
8800900000000.0,61248.01,High-value
8801290000000.0,72183.05,High-value
8801430000000.0,59819.01,High-value
8801900000000.0,125976.0,High-value
8802500000000.0,72485.08,High-value
8802630000000.0,83741.08,High-value
8802690000000.0,92801.0,High-value
8802890000000.0,70256.01,High-value
8803220000000.0,104702.01,High-value
8803350000000.0,85385.04,High-value
8803390000000.0,64653.020000000004,High-value
8803440000000.0,59981.08,High-value
8803460000000.0,101097.06,High-value
8804060000000.0,228453.0,High-value
8804200000000.0,138253.05,High-value
8804240000000.0,102326.03,High-value
8804280000000.0,91203.02,High-value
8804290000000.0,56644.0,High-value
8804420000000.0,87233.02,High-value
8804450000000.0,60001.020000000004,High-value
8804460000000.0,111467.09,High-value
8804980000000.0,93803.07,High-value
8805010000000.0,170012.06,High-value
8805870000000.0,79285.01,High-value
8806010000000.0,159529.13,High-value
8806300000000.0,112553.02,High-value
8806630000000.0,86217.02,High-value
8806850000000.0,102529.02,High-value
8807670000000.0,57420.01,High-value
8807800000000.0,59824.03,High-value
8807860000000.0,90968.02,High-value
8808150000000.0,74768.02,High-value
8808400000000.0,70519.01,High-value
8808510000000.0,57251.02,High-value
8808610000000.0,95608.06,High-value
8808840000000.0,3439887.02,High-value
8809010000000.0,74681.0,High-value
8809540000000.0,84090.06,High-value
8809550000000.0,181087.05,High-value
8809610000000.0,74722.06,High-value
8809770000000.0,250932.12,High-value
8809970000000.0,62944.01,High-value
8810330000000.0,107410.22,High-value
8810350000000.0,80570.04000000001,High-value
8811050000000.0,108459.03,High-value
8811110000000.0,94205.03,High-value
8811200000000.0,100756.08,High-value
8811220000000.0,120312.05,High-value
8811380000000.0,56389.270000000004,High-value
8812030000000.0,88109.07,High-value
8812130000000.0,69483.02,High-value
8812290000000.0,84485.08,High-value
8812930000000.0,75491.04000000001,High-value
8813100000000.0,60436.04,High-value
8813210000000.0,271678.19,High-value
8813370000000.0,75860.06,High-value
8813510000000.0,126998.03,High-value
8813530000000.0,61554.04,High-value
8813880000000.0,101323.09,High-value
8813970000000.0,186628.1,High-value
8814050000000.0,125054.07,High-value
8814100000000.0,91984.02,High-value
8814830000000.0,68589.03,High-value
8815240000000.0,80083.05,High-value
8815290000000.0,60106.0,High-value
8815320000000.0,153240.06,High-value
8815360000000.0,117345.19,High-value
8815710000000.0,55045.03,High-value
8815720000000.0,82515.03,High-value
8816100000000.0,65212.01,High-value
8816160000000.0,85881.03,High-value
8816170000000.0,127670.72,High-value
8816180000000.0,86998.03,High-value
8816230000000.0,58413.06,High-value
8816240000000.0,101576.06,High-value
8816300000000.0,57776.04,High-value
8816320000000.0,78665.06,High-value
8816330000000.0,63067.31,High-value
8816430000000.0,63372.05,High-value
8816580000000.0,64277.04,High-value
8816830000000.0,93586.03,High-value
8816840000000.0,59418.04,High-value
8816900000000.0,55526.05,High-value
8817010000000.0,198399.16,High-value
8817040000000.0,152037.03,High-value
8817070000000.0,60684.05,High-value
8817090000000.0,193545.08000000002,High-value
8817150000000.0,87937.07,High-value
8817260000000.0,54965.01,High-value
8817320000000.0,88591.01,High-value
8817370000000.0,67750.06,High-value
8817630000000.0,58031.01,High-value
8817690000000.0,70405.03,High-value
8817710000000.0,210678.04,High-value
8817950000000.0,74898.01,High-value
8818000000000.0,84773.0,High-value
8818350000000.0,100720.28,High-value
8818680000000.0,87478.04000000001,High-value
8818700000000.0,123752.07,High-value
8818720000000.0,150567.4,High-value
8818740000000.0,64983.01,High-value
8818780000000.0,66910.04,High-value
8818790000000.0,102941.06,High-value
8818890000000.0,81292.03,High-value
8818980000000.0,55344.03,High-value
8818990000000.0,101879.09,High-value
8819810000000.0,79507.02,High-value
8819900000000.0,63788.0,High-value
8819930000000.0,72652.03,High-value
8819970000000.0,67616.03,High-value
